ProductKey,OrderDateKey,DueDateKey,ShipDateKey,CustomerKey,SalesTerritoryKey,SalesOrderNumber,SalesAmount,OrderDate
581,20220716,20220728,20220723,17893,8,SO62242,1700.99,2022-07-16
359,20220716,20220728,20220723,12276,8,SO62243,2294.99,2022-07-16
477,20220716,20220728,20220723,12276,8,SO62243,4.99,2022-07-16
478,20220716,20220728,20220723,12276,8,SO62243,9.99,2022-07-16
217,20220716,20220728,20220723,12276,8,SO62243,34.99,2022-07-16
357,20220716,20220728,20220723,14940,8,SO62244,2319.99,2022-07-16
528,20220716,20220728,20220723,14940,8,SO62244,4.99,2022-07-16
537,20220716,20220728,20220723,14940,8,SO62244,35.00,2022-07-16
480,20220716,20220728,20220723,14940,8,SO62244,2.29,2022-07-16
484,20220716,20220728,20220723,14940,8,SO62244,7.95,2022-07-16
480,20220716,20220728,20220723,11078,6,SO62245,2.29,2022-07-16
486,20220716,20220728,20220723,11078,6,SO62245,159.00,2022-07-16
529,20220716,20220728,20220723,11230,4,SO62246,3.99,2022-07-16
484,20220716,20220728,20220723,11230,4,SO62246,7.95,2022-07-16
530,20220716,20220728,20220723,11142,6,SO62247,4.99,2022-07-16
214,20220716,20220728,20220723,11142,6,SO62247,34.99,2022-07-16
530,20220716,20220728,20220723,11253,6,SO62248,4.99,2022-07-16
541,20220716,20220728,20220723,26586,1,SO62249,28.99,2022-07-16
540,20220716,20220728,20220723,23792,1,SO62250,32.60,2022-07-16
536,20220716,20220728,20220723,12892,6,SO62251,29.99,2022-07-16
528,20220716,20220728,20220723,12892,6,SO62251,4.99,2022-07-16
485,20220716,20220728,20220723,12892,6,SO62251,21.98,2022-07-16
217,20220716,20220728,20220723,12892,6,SO62251,34.99,2022-07-16
237,20220716,20220728,20220723,12892,6,SO62251,49.99,2022-07-16
536,20220716,20220728,20220723,23199,1,SO62252,29.99,2022-07-16
528,20220716,20220728,20220723,23199,1,SO62252,4.99,2022-07-16
480,20220716,20220728,20220723,23199,1,SO62252,2.29,2022-07-16
484,20220716,20220728,20220723,23199,1,SO62252,7.95,2022-07-16
529,20220716,20220728,20220723,11277,6,SO62253,3.99,2022-07-16
540,20220716,20220728,20220723,11277,6,SO62253,32.60,2022-07-16
222,20220716,20220728,20220723,11277,6,SO62253,34.99,2022-07-16
467,20220716,20220728,20220723,11277,6,SO62253,24.49,2022-07-16
478,20220716,20220728,20220723,21761,4,SO62254,9.99,2022-07-16
477,20220716,20220728,20220723,21761,4,SO62254,4.99,2022-07-16
483,20220716,20220728,20220723,21761,4,SO62254,120.00,2022-07-16
478,20220716,20220728,20220723,15859,6,SO62255,9.99,2022-07-16
477,20220716,20220728,20220723,15859,6,SO62255,4.99,2022-07-16
475,20220716,20220728,20220723,11203,6,SO62256,69.99,2022-07-16
478,20220716,20220728,20220723,20435,4,SO62257,9.99,2022-07-16
477,20220716,20220728,20220723,20435,4,SO62257,4.99,2022-07-16
217,20220716,20220728,20220723,20435,4,SO62257,34.99,2022-07-16
477,20220716,20220728,20220723,13201,6,SO62258,4.99,2022-07-16
484,20220716,20220728,20220723,13201,6,SO62258,7.95,2022-07-16
477,20220716,20220728,20220723,17179,4,SO62259,4.99,2022-07-16
465,20220716,20220728,20220723,17179,4,SO62259,24.49,2022-07-16
528,20220716,20220728,20220723,15545,4,SO62260,4.99,2022-07-16
222,20220716,20220728,20220723,15545,4,SO62260,34.99,2022-07-16
528,20220716,20220728,20220723,19039,7,SO62261,4.99,2022-07-16
480,20220716,20220728,20220723,19039,7,SO62261,2.29,2022-07-16
540,20220716,20220728,20220723,14190,8,SO62262,32.60,2022-07-16
529,20220716,20220728,20220723,14190,8,SO62262,3.99,2022-07-16
536,20220716,20220728,20220723,21049,10,SO62263,29.99,2022-07-16
480,20220716,20220728,20220723,21049,10,SO62263,2.29,2022-07-16
528,20220716,20220728,20220723,21511,10,SO62264,4.99,2022-07-16
535,20220716,20220728,20220723,21511,10,SO62264,24.99,2022-07-16
480,20220716,20220728,20220723,21511,10,SO62264,2.29,2022-07-16
528,20220716,20220728,20220723,21118,10,SO62265,4.99,2022-07-16
536,20220716,20220728,20220723,21118,10,SO62265,29.99,2022-07-16
530,20220716,20220728,20220723,25494,7,SO62266,4.99,2022-07-16
214,20220716,20220728,20220723,25494,7,SO62266,34.99,2022-07-16
537,20220716,20220728,20220723,11331,6,SO62267,35.00,2022-07-16
480,20220716,20220728,20220723,11331,6,SO62267,2.29,2022-07-16
477,20220716,20220728,20220723,11393,7,SO62268,4.99,2022-07-16
479,20220716,20220728,20220723,11393,7,SO62268,8.99,2022-07-16
471,20220716,20220728,20220723,13162,4,SO62269,63.50,2022-07-16
485,20220716,20220728,20220723,13162,4,SO62269,21.98,2022-07-16
588,20220716,20220728,20220723,14631,6,SO62270,769.49,2022-07-16
474,20220716,20220728,20220723,14631,6,SO62270,69.99,2022-07-16
225,20220716,20220728,20220723,14631,6,SO62270,8.99,2022-07-16
359,20220716,20220728,20220723,14419,1,SO62271,2294.99,2022-07-16
485,20220716,20220728,20220723,14419,1,SO62271,21.98,2022-07-16
491,20220716,20220728,20220723,14419,1,SO62271,53.99,2022-07-16
580,20220716,20220728,20220723,15030,9,SO62272,1700.99,2022-07-16
479,20220716,20220728,20220723,15030,9,SO62272,8.99,2022-07-16
477,20220716,20220728,20220723,15030,9,SO62272,4.99,2022-07-16
378,20220716,20220728,20220723,20451,9,SO62273,2443.35,2022-07-16
540,20220716,20220728,20220723,20451,9,SO62273,32.60,2022-07-16
390,20220716,20220728,20220723,17732,9,SO62274,1120.49,2022-07-16
489,20220716,20220728,20220723,17732,9,SO62274,53.99,2022-07-16
384,20220716,20220728,20220723,25229,9,SO62275,1120.49,2022-07-16
214,20220716,20220728,20220723,25229,9,SO62275,34.99,2022-07-16
593,20220716,20220728,20220723,12253,9,SO62276,564.99,2022-07-16
535,20220716,20220728,20220723,12253,9,SO62276,24.99,2022-07-16
528,20220716,20220728,20220723,12253,9,SO62276,4.99,2022-07-16
485,20220716,20220728,20220723,12253,9,SO62276,21.98,2022-07-16
237,20220716,20220728,20220723,12253,9,SO62276,49.99,2022-07-16
357,20220716,20220728,20220723,13636,9,SO62277,2319.99,2022-07-16
480,20220716,20220728,20220723,13636,9,SO62277,2.29,2022-07-16
579,20220716,20220728,20220723,25432,4,SO62278,1214.85,2022-07-16
222,20220716,20220728,20220723,25432,4,SO62278,34.99,2022-07-16
562,20220716,20220728,20220723,25975,1,SO62279,2384.07,2022-07-16
477,20220716,20220728,20220723,25975,1,SO62279,4.99,2022-07-16
479,20220716,20220728,20220723,25975,1,SO62279,8.99,2022-07-16
225,20220716,20220728,20220723,25975,1,SO62279,8.99,2022-07-16
580,20220716,20220728,20220723,17566,4,SO62280,1700.99,2022-07-16
214,20220716,20220728,20220723,17566,4,SO62280,34.99,2022-07-16
604,20220716,20220728,20220723,22655,8,SO62281,539.99,2022-07-16
538,20220716,20220728,20220723,22655,8,SO62281,21.49,2022-07-16
529,20220716,20220728,20220723,22655,8,SO62281,3.99,2022-07-16
590,20220716,20220728,20220723,14347,9,SO62282,769.49,2022-07-16
467,20220716,20220728,20220723,14347,9,SO62282,24.49,2022-07-16
214,20220716,20220728,20220723,14347,9,SO62282,34.99,2022-07-16
579,20220716,20220728,20220723,14220,9,SO62283,1214.85,2022-07-16
479,20220716,20220728,20220723,14220,9,SO62283,8.99,2022-07-16
477,20220716,20220728,20220723,14220,9,SO62283,4.99,2022-07-16
222,20220716,20220728,20220723,14220,9,SO62283,34.99,2022-07-16
606,20220716,20220728,20220723,22986,9,SO62284,539.99,2022-07-16
222,20220716,20220728,20220723,22986,9,SO62284,34.99,2022-07-16
535,20220717,20220729,20220724,13045,9,SO62285,24.99,2022-07-17
480,20220717,20220729,20220724,13045,9,SO62285,2.29,2022-07-17
538,20220717,20220729,20220724,24280,9,SO62286,21.49,2022-07-17
529,20220717,20220729,20220724,24280,9,SO62286,3.99,2022-07-17
480,20220717,20220729,20220724,24280,9,SO62286,2.29,2022-07-17
536,20220717,20220729,20220724,15811,9,SO62287,29.99,2022-07-17
480,20220717,20220729,20220724,15811,9,SO62287,2.29,2022-07-17
474,20220717,20220729,20220724,21378,9,SO62288,69.99,2022-07-17
481,20220717,20220729,20220724,21378,9,SO62288,8.99,2022-07-17
528,20220717,20220729,20220724,12992,9,SO62289,4.99,2022-07-17
480,20220717,20220729,20220724,12992,9,SO62289,2.29,2022-07-17
478,20220717,20220729,20220724,28956,9,SO62290,9.99,2022-07-17
477,20220717,20220729,20220724,28956,9,SO62290,4.99,2022-07-17
580,20220717,20220729,20220724,26379,10,SO62291,1700.99,2022-07-17
539,20220717,20220729,20220724,26379,10,SO62291,24.99,2022-07-17
529,20220717,20220729,20220724,26379,10,SO62291,3.99,2022-07-17
490,20220717,20220729,20220724,26379,10,SO62291,53.99,2022-07-17
477,20220717,20220729,20220724,16487,9,SO62292,4.99,2022-07-17
479,20220717,20220729,20220724,16487,9,SO62292,8.99,2022-07-17
217,20220717,20220729,20220724,16487,9,SO62292,34.99,2022-07-17
591,20220717,20220729,20220724,17933,10,SO62293,564.99,2022-07-17
478,20220717,20220729,20220724,17933,10,SO62293,9.99,2022-07-17
217,20220717,20220729,20220724,17933,10,SO62293,34.99,2022-07-17
237,20220717,20220729,20220724,17933,10,SO62293,49.99,2022-07-17
380,20220717,20220729,20220724,24868,10,SO62294,2443.35,2022-07-17
477,20220717,20220729,20220724,24868,10,SO62294,4.99,2022-07-17
479,20220717,20220729,20220724,24868,10,SO62294,8.99,2022-07-17
214,20220717,20220729,20220724,24868,10,SO62294,34.99,2022-07-17
225,20220717,20220729,20220724,24868,10,SO62294,8.99,2022-07-17
357,20220717,20220729,20220724,15921,7,SO62295,2319.99,2022-07-17
478,20220717,20220729,20220724,15921,7,SO62295,9.99,2022-07-17
477,20220717,20220729,20220724,15921,7,SO62295,4.99,2022-07-17
214,20220717,20220729,20220724,15921,7,SO62295,34.99,2022-07-17
488,20220717,20220729,20220724,11704,4,SO62296,53.99,2022-07-17
530,20220717,20220729,20220724,28144,1,SO62297,4.99,2022-07-17
480,20220717,20220729,20220724,28144,1,SO62297,2.29,2022-07-17
484,20220717,20220729,20220724,28144,1,SO62297,7.95,2022-07-17
541,20220717,20220729,20220724,26719,1,SO62298,28.99,2022-07-17
530,20220717,20220729,20220724,26719,1,SO62298,4.99,2022-07-17
214,20220717,20220729,20220724,26719,1,SO62298,34.99,2022-07-17
228,20220717,20220729,20220724,26719,1,SO62298,49.99,2022-07-17
225,20220717,20220729,20220724,26719,1,SO62298,8.99,2022-07-17
529,20220717,20220729,20220724,29046,1,SO62299,3.99,2022-07-17
539,20220717,20220729,20220724,29046,1,SO62299,24.99,2022-07-17
480,20220717,20220729,20220724,29046,1,SO62299,2.29,2022-07-17
535,20220717,20220729,20220724,26478,4,SO62300,24.99,2022-07-17
465,20220717,20220729,20220724,26478,4,SO62300,24.49,2022-07-17
535,20220717,20220729,20220724,25358,1,SO62301,24.99,2022-07-17
480,20220717,20220729,20220724,25358,1,SO62301,2.29,2022-07-17
530,20220717,20220729,20220724,27198,1,SO62302,4.99,2022-07-17
541,20220717,20220729,20220724,27198,1,SO62302,28.99,2022-07-17
487,20220717,20220729,20220724,27198,1,SO62302,54.99,2022-07-17
228,20220717,20220729,20220724,27198,1,SO62302,49.99,2022-07-17
225,20220717,20220729,20220724,27198,1,SO62302,8.99,2022-07-17
536,20220717,20220729,20220724,19862,6,SO62303,29.99,2022-07-17
472,20220717,20220729,20220724,19862,6,SO62303,63.50,2022-07-17
536,20220717,20220729,20220724,22746,4,SO62304,29.99,2022-07-17
480,20220717,20220729,20220724,22746,4,SO62304,2.29,2022-07-17
484,20220717,20220729,20220724,22746,4,SO62304,7.95,2022-07-17
536,20220717,20220729,20220724,23286,4,SO62305,29.99,2022-07-17
477,20220717,20220729,20220724,21397,1,SO62306,4.99,2022-07-17
478,20220717,20220729,20220724,21397,1,SO62306,9.99,2022-07-17
222,20220717,20220729,20220724,21397,1,SO62306,34.99,2022-07-17
474,20220717,20220729,20220724,18890,1,SO62307,69.99,2022-07-17
481,20220717,20220729,20220724,18890,1,SO62307,8.99,2022-07-17
476,20220717,20220729,20220724,27756,6,SO62308,69.99,2022-07-17
475,20220717,20220729,20220724,19890,4,SO62309,69.99,2022-07-17
234,20220717,20220729,20220724,19890,4,SO62309,49.99,2022-07-17
475,20220717,20220729,20220724,14458,6,SO62310,69.99,2022-07-17
481,20220717,20220729,20220724,14458,6,SO62310,8.99,2022-07-17
477,20220717,20220729,20220724,18100,4,SO62311,4.99,2022-07-17
487,20220717,20220729,20220724,18100,4,SO62311,54.99,2022-07-17
474,20220717,20220729,20220724,20271,4,SO62312,69.99,2022-07-17
234,20220717,20220729,20220724,20271,4,SO62312,49.99,2022-07-17
477,20220717,20220729,20220724,20089,1,SO62313,4.99,2022-07-17
528,20220717,20220729,20220724,19729,6,SO62314,4.99,2022-07-17
528,20220717,20220729,20220724,14396,1,SO62315,4.99,2022-07-17
485,20220717,20220729,20220724,14396,1,SO62315,21.98,2022-07-17
231,20220717,20220729,20220724,14396,1,SO62315,49.99,2022-07-17
485,20220717,20220729,20220724,13379,1,SO62316,21.98,2022-07-17
480,20220717,20220729,20220724,13379,1,SO62316,2.29,2022-07-17
528,20220717,20220729,20220724,16543,10,SO62317,4.99,2022-07-17
222,20220717,20220729,20220724,16543,10,SO62317,34.99,2022-07-17
535,20220717,20220729,20220724,19175,10,SO62318,24.99,2022-07-17
528,20220717,20220729,20220724,18041,10,SO62319,4.99,2022-07-17
535,20220717,20220729,20220724,18041,10,SO62319,24.99,2022-07-17
480,20220717,20220729,20220724,18041,10,SO62319,2.29,2022-07-17
536,20220717,20220729,20220724,17800,7,SO62320,29.99,2022-07-17
528,20220717,20220729,20220724,17800,7,SO62320,4.99,2022-07-17
480,20220717,20220729,20220724,17800,7,SO62320,2.29,2022-07-17
529,20220717,20220729,20220724,22568,8,SO62321,3.99,2022-07-17
529,20220717,20220729,20220724,25633,8,SO62322,3.99,2022-07-17
538,20220717,20220729,20220724,25633,8,SO62322,21.49,2022-07-17
222,20220717,20220729,20220724,25633,8,SO62322,34.99,2022-07-17
234,20220717,20220729,20220724,25633,8,SO62322,49.99,2022-07-17
541,20220717,20220729,20220724,27314,8,SO62323,28.99,2022-07-17
530,20220717,20220729,20220724,27314,8,SO62323,4.99,2022-07-17
222,20220717,20220729,20220724,27314,8,SO62323,34.99,2022-07-17
541,20220717,20220729,20220724,14993,10,SO62324,28.99,2022-07-17
530,20220717,20220729,20220724,14993,10,SO62324,4.99,2022-07-17
217,20220717,20220729,20220724,14993,10,SO62324,34.99,2022-07-17
225,20220717,20220729,20220724,14993,10,SO62324,8.99,2022-07-17
541,20220717,20220729,20220724,27326,7,SO62325,28.99,2022-07-17
530,20220717,20220729,20220724,27326,7,SO62325,4.99,2022-07-17
228,20220717,20220729,20220724,27326,7,SO62325,49.99,2022-07-17
530,20220717,20220729,20220724,13827,8,SO62326,4.99,2022-07-17
465,20220717,20220729,20220724,13827,8,SO62326,24.49,2022-07-17
528,20220717,20220729,20220724,11737,4,SO62327,4.99,2022-07-17
537,20220717,20220729,20220724,11737,4,SO62327,35.00,2022-07-17
480,20220717,20220729,20220724,11737,4,SO62327,2.29,2022-07-17
537,20220717,20220729,20220724,11975,4,SO62328,35.00,2022-07-17
528,20220717,20220729,20220724,11975,4,SO62328,4.99,2022-07-17
483,20220717,20220729,20220724,11975,4,SO62328,120.00,2022-07-17
485,20220717,20220729,20220724,16097,6,SO62329,21.98,2022-07-17
222,20220717,20220729,20220724,16097,6,SO62329,34.99,2022-07-17
592,20220717,20220729,20220724,19723,4,SO62330,564.99,2022-07-17
478,20220717,20220729,20220724,19723,4,SO62330,9.99,2022-07-17
361,20220717,20220729,20220724,14442,4,SO62331,2294.99,2022-07-17
537,20220717,20220729,20220724,14442,4,SO62331,35.00,2022-07-17
528,20220717,20220729,20220724,14442,4,SO62331,4.99,2022-07-17
214,20220717,20220729,20220724,14442,4,SO62331,34.99,2022-07-17
582,20220717,20220729,20220724,23538,9,SO62332,1700.99,2022-07-17
488,20220717,20220729,20220724,23538,9,SO62332,53.99,2022-07-17
376,20220717,20220729,20220724,20256,9,SO62333,2443.35,2022-07-17
484,20220717,20220729,20220724,20256,9,SO62333,7.95,2022-07-17
382,20220717,20220729,20220724,24502,9,SO62334,1120.49,2022-07-17
222,20220717,20220729,20220724,24502,9,SO62334,34.99,2022-07-17
463,20220717,20220729,20220724,24502,9,SO62334,24.49,2022-07-17
606,20220717,20220729,20220724,22789,4,SO62335,539.99,2022-07-17
214,20220717,20220729,20220724,22789,4,SO62335,34.99,2022-07-17
584,20220717,20220729,20220724,26115,6,SO62336,539.99,2022-07-17
529,20220717,20220729,20220724,26115,6,SO62336,3.99,2022-07-17
538,20220717,20220729,20220724,26115,6,SO62336,21.49,2022-07-17
214,20220717,20220729,20220724,26115,6,SO62336,34.99,2022-07-17
481,20220717,20220729,20220724,26115,6,SO62336,8.99,2022-07-17
605,20220717,20220729,20220724,22716,1,SO62337,539.99,2022-07-17
479,20220717,20220729,20220724,22716,1,SO62337,8.99,2022-07-17
477,20220717,20220729,20220724,22716,1,SO62337,4.99,2022-07-17
382,20220717,20220729,20220724,20480,1,SO62338,1120.49,2022-07-17
214,20220717,20220729,20220724,20480,1,SO62338,34.99,2022-07-17
606,20220717,20220729,20220724,26960,10,SO62339,539.99,2022-07-17
214,20220717,20220729,20220724,26960,10,SO62339,34.99,2022-07-17
584,20220717,20220729,20220724,22711,8,SO62340,539.99,2022-07-17
479,20220717,20220729,20220724,22711,8,SO62340,8.99,2022-07-17
477,20220717,20220729,20220724,22711,8,SO62340,4.99,2022-07-17
222,20220717,20220729,20220724,22711,8,SO62340,34.99,2022-07-17
562,20220717,20220729,20220724,29480,10,SO62341,2384.07,2022-07-17
479,20220717,20220729,20220724,29480,10,SO62341,8.99,2022-07-17
477,20220717,20220729,20220724,29480,10,SO62341,4.99,2022-07-17
217,20220717,20220729,20220724,29480,10,SO62341,34.99,2022-07-17
225,20220717,20220729,20220724,29480,10,SO62341,8.99,2022-07-17
572,20220717,20220729,20220724,29085,9,SO62342,742.35,2022-07-17
217,20220717,20220729,20220724,29085,9,SO62342,34.99,2022-07-17
573,20220717,20220729,20220724,11751,9,SO62343,2384.07,2022-07-17
606,20220717,20220729,20220724,23314,9,SO62344,539.99,2022-07-17
479,20220717,20220729,20220724,23314,9,SO62344,8.99,2022-07-17
477,20220717,20220729,20220724,23314,9,SO62344,4.99,2022-07-17
225,20220717,20220729,20220724,23314,9,SO62344,8.99,2022-07-17
584,20220717,20220729,20220724,28534,9,SO62345,539.99,2022-07-17
471,20220717,20220729,20220724,28534,9,SO62345,63.50,2022-07-17
604,20220717,20220729,20220724,29066,9,SO62346,539.99,2022-07-17
529,20220718,20220730,20220725,14521,9,SO62347,3.99,2022-07-18
539,20220718,20220730,20220725,14521,9,SO62347,24.99,2022-07-18
214,20220718,20220730,20220725,14521,9,SO62347,34.99,2022-07-18
528,20220718,20220730,20220725,28303,9,SO62348,4.99,2022-07-18
537,20220718,20220730,20220725,28303,9,SO62348,35.00,2022-07-18
214,20220718,20220730,20220725,28303,9,SO62348,34.99,2022-07-18
231,20220718,20220730,20220725,14320,9,SO62349,49.99,2022-07-18
529,20220718,20220730,20220725,13121,9,SO62350,3.99,2022-07-18
214,20220718,20220730,20220725,13121,9,SO62350,34.99,2022-07-18
541,20220718,20220730,20220725,19101,9,SO62351,28.99,2022-07-18
530,20220718,20220730,20220725,19101,9,SO62351,4.99,2022-07-18
463,20220718,20220730,20220725,19101,9,SO62351,24.49,2022-07-18
589,20220718,20220730,20220725,17639,10,SO62352,769.49,2022-07-18
475,20220718,20220730,20220725,17639,10,SO62352,69.99,2022-07-18
490,20220718,20220730,20220725,17639,10,SO62352,53.99,2022-07-18
363,20220718,20220730,20220725,15699,10,SO62353,2294.99,2022-07-18
478,20220718,20220730,20220725,15699,10,SO62353,9.99,2022-07-18
529,20220718,20220730,20220725,29226,1,SO62354,3.99,2022-07-18
217,20220718,20220730,20220725,29226,1,SO62354,34.99,2022-07-18
541,20220718,20220730,20220725,26674,4,SO62355,28.99,2022-07-18
530,20220718,20220730,20220725,26674,4,SO62355,4.99,2022-07-18
217,20220718,20220730,20220725,26674,4,SO62355,34.99,2022-07-18
540,20220718,20220730,20220725,24514,4,SO62356,32.60,2022-07-18
529,20220718,20220730,20220725,24514,4,SO62356,3.99,2022-07-18
536,20220718,20220730,20220725,19014,6,SO62357,29.99,2022-07-18
528,20220718,20220730,20220725,19014,6,SO62357,4.99,2022-07-18
528,20220718,20220730,20220725,22364,4,SO62358,4.99,2022-07-18
536,20220718,20220730,20220725,22364,4,SO62358,29.99,2022-07-18
480,20220718,20220730,20220725,22364,4,SO62358,2.29,2022-07-18
484,20220718,20220730,20220725,22364,4,SO62358,7.95,2022-07-18
478,20220718,20220730,20220725,21905,1,SO62359,9.99,2022-07-18
477,20220718,20220730,20220725,21905,1,SO62359,4.99,2022-07-18
477,20220718,20220730,20220725,27230,6,SO62360,4.99,2022-07-18
225,20220718,20220730,20220725,27230,6,SO62360,8.99,2022-07-18
528,20220718,20220730,20220725,27414,6,SO62361,4.99,2022-07-18
477,20220718,20220730,20220725,18347,4,SO62362,4.99,2022-07-18
217,20220718,20220730,20220725,18347,4,SO62362,34.99,2022-07-18
528,20220718,20220730,20220725,15164,4,SO62363,4.99,2022-07-18
529,20220718,20220730,20220725,27007,10,SO62364,3.99,2022-07-18
539,20220718,20220730,20220725,27007,10,SO62364,24.99,2022-07-18
217,20220718,20220730,20220725,27007,10,SO62364,34.99,2022-07-18
231,20220718,20220730,20220725,27007,10,SO62364,49.99,2022-07-18
477,20220718,20220730,20220725,14208,10,SO62365,4.99,2022-07-18
478,20220718,20220730,20220725,14208,10,SO62365,9.99,2022-07-18
225,20220718,20220730,20220725,14208,10,SO62365,8.99,2022-07-18
214,20220718,20220730,20220725,14208,10,SO62365,34.99,2022-07-18
529,20220718,20220730,20220725,17112,10,SO62366,3.99,2022-07-18
480,20220718,20220730,20220725,17112,10,SO62366,2.29,2022-07-18
536,20220718,20220730,20220725,22838,10,SO62367,29.99,2022-07-18
538,20220718,20220730,20220725,26969,8,SO62368,21.49,2022-07-18
480,20220718,20220730,20220725,26969,8,SO62368,2.29,2022-07-18
541,20220718,20220730,20220725,27311,7,SO62369,28.99,2022-07-18
530,20220718,20220730,20220725,27311,7,SO62369,4.99,2022-07-18
529,20220718,20220730,20220725,22700,8,SO62370,3.99,2022-07-18
480,20220718,20220730,20220725,22700,8,SO62370,2.29,2022-07-18
530,20220718,20220730,20220725,26859,7,SO62371,4.99,2022-07-18
541,20220718,20220730,20220725,26859,7,SO62371,28.99,2022-07-18
541,20220718,20220730,20220725,27307,8,SO62372,28.99,2022-07-18
530,20220718,20220730,20220725,27307,8,SO62372,4.99,2022-07-18
214,20220718,20220730,20220725,27307,8,SO62372,34.99,2022-07-18
530,20220718,20220730,20220725,24196,7,SO62373,4.99,2022-07-18
214,20220718,20220730,20220725,24196,7,SO62373,34.99,2022-07-18
530,20220718,20220730,20220725,25491,7,SO62374,4.99,2022-07-18
480,20220718,20220730,20220725,25491,7,SO62374,2.29,2022-07-18
485,20220718,20220730,20220725,13395,1,SO62375,21.98,2022-07-18
478,20220718,20220730,20220725,12617,8,SO62376,9.99,2022-07-18
477,20220718,20220730,20220725,12617,8,SO62376,4.99,2022-07-18
467,20220718,20220730,20220725,12617,8,SO62376,24.49,2022-07-18
588,20220718,20220730,20220725,14614,4,SO62377,769.49,2022-07-18
528,20220718,20220730,20220725,14614,4,SO62377,4.99,2022-07-18
536,20220718,20220730,20220725,14614,4,SO62377,29.99,2022-07-18
485,20220718,20220730,20220725,14614,4,SO62377,21.98,2022-07-18
483,20220718,20220730,20220725,14614,4,SO62377,120.00,2022-07-18
589,20220718,20220730,20220725,12768,4,SO62378,769.49,2022-07-18
474,20220718,20220730,20220725,12768,4,SO62378,69.99,2022-07-18
481,20220718,20220730,20220725,12768,4,SO62378,8.99,2022-07-18
353,20220718,20220730,20220725,15166,4,SO62379,2319.99,2022-07-18
485,20220718,20220730,20220725,15166,4,SO62379,21.98,2022-07-18
355,20220718,20220730,20220725,12437,1,SO62380,2319.99,2022-07-18
485,20220718,20220730,20220725,12437,1,SO62380,21.98,2022-07-18
225,20220718,20220730,20220725,12437,1,SO62380,8.99,2022-07-18
490,20220718,20220730,20220725,12437,1,SO62380,53.99,2022-07-18
363,20220718,20220730,20220725,14584,4,SO62381,2294.99,2022-07-18
485,20220718,20220730,20220725,14584,4,SO62381,21.98,2022-07-18
478,20220718,20220730,20220725,14584,4,SO62381,9.99,2022-07-18
477,20220718,20220730,20220725,14584,4,SO62381,4.99,2022-07-18
225,20220718,20220730,20220725,14584,4,SO62381,8.99,2022-07-18
372,20220718,20220730,20220725,20446,9,SO62382,2443.35,2022-07-18
484,20220718,20220730,20220725,20446,9,SO62382,7.95,2022-07-18
378,20220718,20220730,20220725,20600,9,SO62383,2443.35,2022-07-18
222,20220718,20220730,20220725,20600,9,SO62383,34.99,2022-07-18
363,20220718,20220730,20220725,13646,9,SO62384,2294.99,2022-07-18
485,20220718,20220730,20220725,13646,9,SO62384,21.98,2022-07-18
478,20220718,20220730,20220725,13646,9,SO62384,9.99,2022-07-18
477,20220718,20220730,20220725,13646,9,SO62384,4.99,2022-07-18
491,20220718,20220730,20220725,13646,9,SO62384,53.99,2022-07-18
467,20220718,20220730,20220725,13646,9,SO62384,24.49,2022-07-18
573,20220718,20220730,20220725,26066,4,SO62385,2384.07,2022-07-18
479,20220718,20220730,20220725,26066,4,SO62385,8.99,2022-07-18
477,20220718,20220730,20220725,26066,4,SO62385,4.99,2022-07-18
225,20220718,20220730,20220725,26066,4,SO62385,8.99,2022-07-18
237,20220718,20220730,20220725,26066,4,SO62385,49.99,2022-07-18
561,20220718,20220730,20220725,13101,6,SO62386,2384.07,2022-07-18
561,20220718,20220730,20220725,26041,1,SO62387,2384.07,2022-07-18
479,20220718,20220730,20220725,26041,1,SO62387,8.99,2022-07-18
477,20220718,20220730,20220725,26041,1,SO62387,4.99,2022-07-18
487,20220718,20220730,20220725,26041,1,SO62387,54.99,2022-07-18
484,20220718,20220730,20220725,26041,1,SO62387,7.95,2022-07-18
561,20220718,20220730,20220725,12177,6,SO62388,2384.07,2022-07-18
479,20220718,20220730,20220725,12177,6,SO62388,8.99,2022-07-18
477,20220718,20220730,20220725,12177,6,SO62388,4.99,2022-07-18
225,20220718,20220730,20220725,12177,6,SO62388,8.99,2022-07-18
584,20220718,20220730,20220725,22872,1,SO62389,539.99,2022-07-18
584,20220718,20220730,20220725,18471,1,SO62390,539.99,2022-07-18
605,20220718,20220730,20220725,22719,4,SO62391,539.99,2022-07-18
538,20220718,20220730,20220725,22719,4,SO62391,21.49,2022-07-18
529,20220718,20220730,20220725,22719,4,SO62391,3.99,2022-07-18
480,20220718,20220730,20220725,22719,4,SO62391,2.29,2022-07-18
382,20220718,20220730,20220725,27809,8,SO62392,1120.49,2022-07-18
217,20220718,20220730,20220725,27809,8,SO62392,34.99,2022-07-18
225,20220718,20220730,20220725,27809,8,SO62392,8.99,2022-07-18
571,20220718,20220730,20220725,14302,9,SO62393,742.35,2022-07-18
605,20220718,20220730,20220725,23101,9,SO62394,539.99,2022-07-18
479,20220718,20220730,20220725,23101,9,SO62394,8.99,2022-07-18
477,20220718,20220730,20220725,23101,9,SO62394,4.99,2022-07-18
214,20220718,20220730,20220725,23101,9,SO62394,34.99,2022-07-18
467,20220718,20220730,20220725,23101,9,SO62394,24.49,2022-07-18
584,20220718,20220730,20220725,28715,9,SO62395,539.99,2022-07-18
